Name,Address,Phone,Website,Rating,Review Count,Email_1,Email_1_Method,Email_1_Source,Email_1_Accuracy_Score,Email_1_Confidence,Email_2,Email_2_Method,Email_2_Source,Email_2_Accuracy_Score,Email_2_Confidence,Email_3,Email_3_Method,Email_3_Source,Email_3_Accuracy_Score,Email_3_Confidence
（株）丸鋲 広島支店,"Mita-4029-1 Shirakichō, Asakita Ward, Hiroshima, 739-1521, Japan",082-810-6255,http://www.marubyo.co.jp/,5,1,株丸鋲@marubyo.co.jp,pattern_generation,business_domain,0.7,medium,株丸鋲@gmail.com,pattern_generation,common_domain,0.4,low,株丸鋲@yahoo.com,pattern_generation,common_domain,0.4,low
Masahara,"4-chōme-1-26 Sakahigashi, Saka, Aki District, Hiroshima 731-4313, Japan",082-885-0048,N/A,5,2,masahara@gmail.com,pattern_generation,common_domain,0.4,low,masahara@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Pro Shop Hodaka,"19-chōme-2-1 Kita 16 Jōhigashi, Higashi Ward, Sapporo, Hokkaido 065-0016, Japan",011-780-7722,https://www.dcm-hc.co.jp/shop/detail/03_4572.html?utm_source=google&utm_medium=maps,4,983,pro@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,pro@gmail.com,pattern_generation,common_domain,0.4,low,pro@yahoo.com,pattern_generation,common_domain,0.4,low
ホダカ 北野通店,"2-chōme-13-70 Kitano 3 Jō, Kiyota Ward, Sapporo, Hokkaido 004-0863, Japan",011-887-5166,https://www.dcm-hc.co.jp/shop/detail/03_4583.html?utm_source=google&utm_medium=maps,3.7,97,ホダカ@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,ホダカ@gmail.com,pattern_generation,common_domain,0.4,low,ホダカ@yahoo.com,pattern_generation,common_domain,0.4,low
ホダカ 手稲前田店,"11-chōme-7-6 Maeda 5 Jō, Teine Ward, Sapporo, Hokkaido 006-0815, Japan",011-699-1351,https://www.dcm-hc.co.jp/shop/detail/03_4576.html?utm_source=google&utm_medium=maps,3.9,412,ホダカ@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,ホダカ@gmail.com,pattern_generation,common_domain,0.4,low,ホダカ@yahoo.com,pattern_generation,common_domain,0.4,low
Miyabunhamono Tanukikojiten,"Japan, 〒060-0062 Hokkaido, Sapporo, Chuo Ward, Minami 2 Jōnishi, 2-chōme−７−７",011-231-1940,https://miyabun.shop/en/pages/product,4.2,70,miyabunhamono@miyabun.shop,pattern_generation,business_domain,0.7,medium,miyabunhamono@gmail.com,pattern_generation,common_domain,0.4,low,miyabunhamono@yahoo.com,pattern_generation,common_domain,0.4,low
Hodaka,"２６番地 Nopporomatsunamichō, Ebetsu, Hokkaido 069-0814, Japan",011-391-0511,https://www.dcm-hc.co.jp/shop/detail/03_4580.html?utm_source=google&utm_medium=maps,3.5,449,hodaka@dcm-hc.co.jp,pattern_generation,business_domain,0.7,medium,hodaka@gmail.com,pattern_generation,common_domain,0.4,low,hodaka@yahoo.com,pattern_generation,common_domain,0.4,low
丸井産業（株）札幌営業所,"3-chōme-7-63 Higashinaebo 5 Jō, Higashi Ward, Sapporo, Hokkaido 007-0805, Japan",011-786-0101,https://www.marui-sangyo.jp/,2.9,7,front-arch_fig@2x.png,website_scraping,main_page,0.9,high,catalogList_text03@2x.png,website_scraping,main_page,0.9,high,front-company_img@2x.png,website_scraping,main_page,0.9,high
Naniwa,"Japan, 〒003-0030 Hokkaido, Sapporo, Shiroishi Ward, Ryūtsū Center, 1-chōme−8−１ ナニワ",011-864-6111,http://www.e-naniwa.co.jp/,3.7,24,infodesk@e-naniwa.co.jp,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
㈱ソーホー 西岡店,"Japan, 〒062-0033 Hokkaido, Sapporo, Toyohira Ward, Nishioka 3 Jō, 11-chōme−5−１０ ＳＯＨＯ ＴＨＥ ＷＡＲＥＨＯＵＳＥ",011-583-7874,http://sohoinc.net/company/,3.6,22,ソーホー@sohoinc.net,pattern_generation,business_domain,0.7,medium,ソーホー@gmail.com,pattern_generation,common_domain,0.4,low,ソーホー@yahoo.com,pattern_generation,common_domain,0.4,low
Imai,"Japan, 〒067-0074 Hokkaido, Ebetsu, Takasagochō, ３−８",011-382-2252,http://www.imai-mater.co.jp/gaiyou.htm,3.7,28,imai@imai-mater.co.jp,pattern_generation,business_domain,0.7,medium,imai@gmail.com,pattern_generation,common_domain,0.4,low,imai@yahoo.com,pattern_generation,common_domain,0.4,low
㈱高道商工,"Japan, 〒065-0013 Hokkaido, Sapporo, Higashi Ward, Kita 13 Jōhigashi, 16-chōme−4−１８ 高道商工ビル",011-781-8245,https://www.koudou-syoukou.jp/,3.4,5,高道商工@koudou-syoukou.jp,pattern_generation,business_domain,0.7,medium,高道商工@gmail.com,pattern_generation,common_domain,0.4,low,高道商工@yahoo.com,pattern_generation,common_domain,0.4,low
㈱丸井足立（足立金物店） 刃物研ぎ 包丁研ぎ 合鍵 スペアキー 網戸作成＆張替,"Japan, 〒065-0019 Hokkaido, Sapporo, Higashi Ward, Kita 19 Jōhigashi, 1-chōme−1−２４ 足立ビル",011-741-0070,https://kabusikigaisya-maruiadachi.jimdosite.com/,4.8,16,丸井足立足立金物店@kabusikigaisya-maruiadachi.jimdosite.com,pattern_generation,business_domain,0.7,medium,丸井足立足立金物店@gmail.com,pattern_generation,common_domain,0.4,low,丸井足立足立金物店@yahoo.com,pattern_generation,common_domain,0.4,low
パワー・ツール高島,"Japan, 〒003-0833 Hokkaido, Sapporo, Shiroishi Ward, Kitagō 3 Jō, 12-chōme−1−３０ 高島ビル 1F",011-871-1453,https://www.instagram.com/makoboo32/,2.3,3,パワーツール高島@instagram.com,pattern_generation,business_domain,0.7,medium,パワーツール高島@gmail.com,pattern_generation,common_domain,0.4,low,パワーツール高島@yahoo.com,pattern_generation,common_domain,0.4,low
畑金物店,"1 Chome Kita 1 Johigashi, Chuo Ward, Sapporo, Hokkaido 060-0031, Japan",011-281-2311,N/A,4.9,7,畑金物店@gmail.com,pattern_generation,common_domain,0.4,low,畑金物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
菅原金物店,"3-chōme-4-1 Higashinaebo 5 Jō, Higashi Ward, Sapporo, Hokkaido 007-0805, Japan",011-781-1708,N/A,4.6,21,菅原金物店@gmail.com,pattern_generation,common_domain,0.4,low,菅原金物店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
㈱米山商店 本社,"12-chōme-2-39 Minami 11 Jōnishi, Chuo Ward, Sapporo, Hokkaido 064-0811, Japan",011-551-6656,N/A,4.3,3,米山商店@gmail.com,pattern_generation,common_domain,0.4,low,米山商店@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
Kaisei,"Japan, 〒003-0806 Hokkaido, Sapporo, Shiroishi Ward, Kikusui 6 Jō, 3-chōme−3−２５ 松尾ビル",011-811-3561,N/A,3.8,6,kaisei@gmail.com,pattern_generation,common_domain,0.4,low,kaisei@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
三上金物,"4-chōme-1 Minami 2 Jōhigashi, Chuo Ward, Sapporo, Hokkaido 060-0052, Japan",011-221-4254,N/A,4.5,13,三上金物@gmail.com,pattern_generation,common_domain,0.4,low,三上金物@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
㈱ライフ総合設備,"1-chōme-100-12-2 Kikusui Kamimachi 1 Jō, Shiroishi Ward, Sapporo, Hokkaido 003-0811, Japan",011-818-3619,N/A,N/A,N/A,ライフ総合設備@gmail.com,pattern_generation,common_domain,0.4,low,ライフ総合設備@yahoo.com,pattern_generation,common_domain,0.4,low,info@gmail.com,pattern_generation,common_domain_suffix,0.3,low
㈱三共メターレン,"Japan, 〒065-0033 Hokkaido, Sapporo, Higashi Ward, Kita 33 Jōhigashi, 18-chōme−1−９ 三共メターレン",011-782-7666,https://www.metallen.co.jp/,4.1,9,metallen@pop21.odn.ne.jp,website_scraping,main_page,0.9,high,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
㈱清水金物店,"Japan, 〒060-0010 Hokkaido, Sapporo, Chuo Ward, Kita 10 Jōnishi, 16-chōme−28−１４５ 第一拓殖ビル",011-616-2500,https://toko-waka.jp/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81%E3%83%BB%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9/,N/A,N/A,清水金物店@toko-waka.jp,pattern_generation,business_domain,0.7,medium,清水金物店@gmail.com,pattern_generation,common_domain,0.4,low,清水金物店@yahoo.com,pattern_generation,common_domain,0.4,low
